,CD119 (IFN-g R a chain),CD11b,CD14,CD16,CD163,CD20,CD204,CD206,CD273,CD274,CD279 (PD-1),CD32,CD36,CD38,CD4,CD54,CD64,CD68,CD7,CD71,CD81,CD82,CD86,CD88,CD8a,CXCR4,HLA-ABC,HLA-DR,Neuropilin-1,Slamf7
batch1_sample1_transformed,-0.8467303,-0.46757096,0.5463604,-0.6290685,0.4397088,-0.6498029,-0.83373386,-0.614204,0.4288651,0.11255633,-0.5530527,-0.6161207,-0.6369505,0.42035457,-0.48780495,-0.07650911,-0.88606685,0.70645344,0.5524936,-0.5014803,-0.3636687,-0.7330696,-0.10314043,-0.31194225,-0.44541946,-0.6917455,-0.34737986,0.5694758,-0.049899846,-0.36458236
batch1_sample1_transformed,-0.8082388,-0.07696489,-0.09928194,0.05370036,-0.28563592,-0.7749553,0.11308754,-0.6816006,0.7673299,-0.2811174,-0.7473309,-0.607647,-0.34998992,0.21740256,-0.685376,-0.5053235,-0.561089,0.09567933,-0.3862807,-0.5694974,0.3481744,-0.6557809,-0.29928297,0.33392745,-0.5303826,0.356639,-0.7409544,-0.26830566,-0.022639235,-0.5700014
batch1_sample1_transformed,-0.51879025,-0.78878015,-0.9179341,0.70553845,-0.9149774,-0.68392086,-0.96923655,-0.30209816,-0.9365123,-0.7139222,-0.74554765,-0.5122183,-0.740361,-0.8024948,0.9447385,-0.82079893,-0.7735623,0.88435125,0.9890957,0.9493866,-0.7873215,0.69776165,-0.56110436,0.8285454,-0.4523754,0.060954694,0.19527875,-0.56176835,-0.56375694,0.010538256
batch1_sample1_transformed,-0.8888131,-0.42691603,-0.47599754,0.5084684,-0.6771565,-0.80048865,-0.7713967,-0.5981379,0.4491547,-0.5821342,-0.90401804,-0.7406137,-0.809329,0.041512996,0.05247891,-0.76734746,-0.72634196,0.7089283,0.76153463,0.39112344,0.2553616,-0.44342163,-0.613484,0.6353569,-0.5783396,0.10634093,-0.7382532,-0.5088976,-0.41777194,-0.75625473
batch1_sample1_transformed,0.73036474,0.05922631,-0.19949177,-0.39779094,-0.10264441,0.8730088,0.46030045,0.8342515,-0.5402519,0.7327577,0.95142525,0.2917336,0.8493798,0.7320646,-0.4282831,0.8621872,0.89994836,-0.2679267,0.6450988,-0.5201816,0.16797565,0.322138,-0.47092465,0.8180873,0.6685359,0.024219695,0.27326888,0.4511475,0.31254715,-0.15289608
batch1_sample1_transformed,-0.1015869,-0.8139012,-0.35983342,-0.51384485,-0.27604026,-0.17797984,-0.70347667,-0.65258586,-0.35156584,-0.77375644,0.2550346,-0.18095805,-0.78587073,-0.32660183,0.5032734,-0.31566185,-0.44713977,-0.26111355,0.00086824934,-0.59550214,-0.31207237,0.39202872,-0.5642003,-0.38036188,0.14504223,-0.75120115,-0.16562834,0.790605,-0.52861667,-0.55737007
batch1_sample1_transformed,-0.6035701,-0.08487046,-0.13543281,-0.0987748,-0.057172865,-0.56644994,0.3305344,-0.2797784,0.52357167,-0.47009075,-0.45332983,-0.49377543,-0.22493273,-0.046704166,-0.29565498,-0.00048341966,-0.14635076,-0.1298612,-0.5612269,-0.3502359,0.58349806,-0.25824744,-0.35949606,0.036664043,-0.43047735,0.32899487,-0.4894997,-0.38079277,-0.15181737,-0.5697422
batch1_sample1_transformed,-0.5431469,0.27624804,-0.49975958,0.0064174775,-0.15658538,-0.62869126,-0.16376196,-0.40103623,0.20817909,-0.3236258,-0.3715254,0.019606723,-0.29747215,0.39610785,0.032069847,-0.054708757,-0.04967496,0.3671267,0.39754623,0.2116008,0.34954673,-0.37422648,-0.19938368,0.6778455,-0.27275842,0.48982748,-0.26665303,-0.79320467,0.45248762,-0.73108965
batch1_sample1_transformed,-0.7873831,-0.7064592,-0.4099634,0.17996514,-0.43058836,-0.10355277,-0.27169228,-0.8871574,-0.10006041,-0.088252954,-0.451925,-0.8536814,-0.28718495,-0.51159513,0.26115733,-0.73663163,-0.7022761,-0.6638333,-0.23954129,-0.47782812,-0.56199276,-0.39671037,-0.20728056,-0.56471986,-0.40096843,-0.47565666,-0.76750034,0.3093888,-0.15763327,-0.051145546
batch1_sample1_transformed,-0.89241713,-0.6740239,-0.55492115,0.10397871,0.21702184,-0.7914784,-0.97864074,-0.6916812,-0.44259918,-0.5474403,-0.7534746,-0.93348116,-0.33412912,-0.19711751,0.5052521,-0.80811596,-0.8610628,0.9155765,0.9321042,0.7286928,-0.56161135,-0.48432553,0.021642147,-0.035928685,-0.7165693,-0.47476718,-0.4374166,-0.3938036,-0.5438012,-0.31591403
batch1_sample1_transformed,-0.8586038,-0.49678588,-0.24165256,0.12802091,-0.48481154,-0.6028763,0.0013432623,-0.82460105,0.5398079,-0.32219094,-0.73552936,-0.72889805,-0.59874594,-0.30264235,-0.2722757,-0.6579189,-0.711298,-0.25402063,-0.37835184,-0.38235182,-0.13262093,-0.5819708,-0.31393224,-0.25357953,-0.5053054,-0.14033511,-0.73430693,0.061821286,-0.19659965,-0.43518135
batch1_sample1_transformed,-0.92820925,-0.46603075,0.31455448,-0.40023142,0.3372126,-0.6543492,-0.76686436,-0.9154153,0.3012442,0.1559616,-0.5536549,-0.71807194,-0.4863916,0.3374068,-0.18753012,-0.5825759,-0.92279,0.34158182,-0.03431989,-0.59805006,-0.6259168,-0.47658738,-0.06387761,-0.466848,-0.57231843,-0.5688453,-0.61949587,0.23402016,0.21896091,-0.30459344
batch1_sample1_transformed,0.1661705,0.1221388,-0.8398235,0.4441477,-0.68595135,-0.7265186,0.0058413506,-0.55096203,-0.15879555,-0.7028133,-0.6065897,0.6893727,-0.8004374,-0.6258936,0.3165795,-0.5710305,-0.26916647,0.48320648,-0.31943062,0.69326985,-0.04210617,0.46587753,-0.03521512,0.47548503,-0.34497014,0.29906127,0.47181737,-0.05396562,0.050524592,-0.49842623
batch1_sample1_transformed,0.99713784,0.9908904,0.9999546,0.5735152,0.8357573,0.9999483,0.99903643,0.99999785,-0.09136205,0.9998428,0.991091,0.08360374,0.99988705,-0.30198598,-0.8043159,0.99977666,0.9969124,0.10280021,0.8669339,0.86530757,0.9329691,0.37904617,0.49162757,0.5754497,0.9683716,0.91953206,0.99294627,-0.9611837,-0.25251815,0.9922324
batch1_sample1_transformed,-0.52991754,-0.8461216,-0.70523113,0.25025526,-0.6887377,-0.37168172,-0.31082526,-0.78360504,-0.2886244,-0.661224,-0.39058477,-0.6273633,-0.6426685,-0.6190637,0.41775376,-0.7199321,-0.61121804,-0.589435,-0.24950366,-0.28397533,-0.5673314,0.0128266,-0.51893777,-0.4099565,-0.14186183,-0.34020767,-0.5970886,0.50177026,-0.5353112,-0.23802343
batch1_sample1_transformed,0.807457,0.7025814,0.61512274,-0.5527044,0.8971539,0.3837915,0.85680693,0.81346554,0.74494046,-0.8872987,-0.19996846,0.9926237,-0.8437195,0.18941556,0.11821294,0.853422,0.78120273,-0.93727255,-0.98164546,-0.15200081,0.94662803,0.076890185,0.6740384,-0.95018417,0.4256285,0.076284304,0.82498765,0.69186044,-0.27466556,-0.46652943
batch1_sample1_transformed,0.99985546,0.9999222,0.9999935,-0.38009942,0.9971772,0.9995754,0.99999493,0.9999001,0.99871534,-0.8897836,0.74631125,0.99990827,0.40645775,-0.9908708,-0.61566854,0.99956906,0.9999159,-0.9997246,-0.99963784,0.55501056,0.9999991,-0.24713798,0.9987061,-0.9980531,0.8689201,0.6405224,0.99683917,-0.276778,-0.9531283,0.7868378
batch1_sample1_transformed,-0.6660603,0.095944844,0.97705877,-0.95685744,0.6443913,0.4886361,-0.9789959,0.33783484,-0.15563141,0.41398004,0.42090264,8.346885e-05,-0.742441,0.8073627,-0.3162384,0.64526665,-0.8205556,0.97128296,0.97719306,-0.92612725,-0.4146104,0.18419799,-0.67750335,0.7163593,-0.13328688,-0.8433829,0.39840215,0.76131386,0.15167591,-0.36031216
batch1_sample1_transformed,-0.8266516,-0.4018765,-0.3179107,-0.15265809,-0.34085318,-0.5964651,0.086231306,-0.86253744,0.32988784,-0.48527747,-0.44432712,-0.6691947,-0.52621776,-0.4581254,-0.06727678,-0.5734179,-0.59919196,-0.2736916,-0.49023288,-0.2875434,-0.25528854,-0.56147474,-0.10808675,-0.42456537,-0.504858,-0.14567779,-0.64502263,-0.08374065,-0.14190443,-0.37126553
batch1_sample1_transformed,0.1985221,0.10423291,0.63751584,-0.4529773,0.554962,0.43102047,0.54427123,0.2598258,0.5897946,0.031689495,-0.28760266,0.821816,-0.6829007,0.13271332,-0.6829375,0.62810963,-0.31897834,-0.4303399,-0.6971755,-0.70874685,0.3581599,-0.15141241,-0.019815585,-0.5212994,0.05169472,-0.49896464,0.6727903,0.88981456,0.13957563,-0.35442686
batch1_sample1_transformed,-0.1179063,-0.8852074,-0.72031754,0.28713694,-0.7029537,-0.4700431,-0.46968836,-0.6824193,-0.3765535,-0.68606436,-0.22630708,-0.42062122,-0.6648265,-0.49769604,0.46871632,-0.6731344,-0.5686907,-0.592228,-0.21649508,-0.28984153,-0.56429625,0.22529744,-0.5780658,-0.37385577,0.17295551,-0.38706663,-0.5287815,0.64531374,-0.62440276,-0.21333233
batch1_sample1_transformed,-0.7832522,-0.22913225,-0.18273543,-0.11493789,0.5177356,-0.4466527,-0.025922336,-0.8288844,0.28765482,0.47509918,-0.18355943,-0.62598574,0.02336811,0.41096345,-0.426202,-0.245807,-0.69852626,-0.07406661,-0.57576233,-0.22672625,-0.5932749,-0.7859582,0.19888113,-0.65677476,-0.30707642,-0.27451235,-0.4705586,-0.11532973,0.5036873,-0.3797485
batch1_sample1_transformed,-0.836292,-0.5747314,-0.22839183,-0.041128885,-0.5038458,-0.51598847,0.012976675,-0.7999085,0.40065536,-0.56223077,-0.633346,-0.71408844,-0.7023548,-0.5113278,0.053899594,-0.5414252,-0.6451068,-0.39760622,-0.41865167,-0.3158648,-0.03293859,-0.47760823,-0.34310466,-0.42646477,-0.47009104,-0.23842971,-0.7125447,0.0978023,-0.35018888,-0.448289
batch1_sample1_transformed,0.91024286,0.98714346,0.9941561,-0.9834072,0.9893302,0.9994761,0.3632031,0.9923217,0.29210317,0.92885953,0.9549304,0.9988874,0.17693149,0.9637974,-0.8953427,0.9974481,0.9514512,-0.10123808,0.9316971,-0.79279065,0.48753962,-0.9201813,0.96100426,0.15086927,0.8154459,-0.67008895,0.9869216,0.98600066,0.8989148,0.3983281
batch1_sample1_transformed,0.77110744,-0.54645544,0.5850152,0.89689296,-0.77832305,-0.086987786,-0.04037161,0.55528843,-0.59536093,0.8441248,-0.019055732,-0.96278006,0.9356555,-0.85122734,0.3724089,-0.7649157,-0.03609928,-0.58828115,0.7669818,0.43139735,-0.52162766,-0.20721628,-0.044119753,-0.42251256,0.46005934,0.040267583,-0.7302382,-0.73203295,-0.8314051,0.97291946
batch1_sample1_transformed,-0.036154784,0.46773076,-0.59219164,0.3453093,0.6811632,-0.70983076,-0.7745812,0.31000635,0.5139035,0.34771806,-0.7711886,-0.28203034,0.8548324,0.8589121,-0.589664,-0.7981337,0.5165952,0.5874204,0.4276591,0.44614863,0.43538094,-0.07181375,0.6386,0.19048426,-0.39240506,-0.10750076,-0.2160831,-0.56335044,0.18547453,0.28867474
batch1_sample1_transformed,-0.7349004,-0.7001995,-0.5563736,-0.24506195,-0.4113318,-0.584836,-0.16585769,-0.9227544,-0.24594995,-0.59147143,0.19007455,-0.81482816,-0.44877017,-0.7403242,0.29624066,-0.67301977,-0.5482749,-0.3745378,-0.28785643,0.091202214,-0.69820076,-0.64662695,0.11641773,-0.77250624,-0.35591766,-0.59298426,-0.68908703,0.13521482,-0.45782274,0.034396887
batch1_sample1_transformed,-0.86537,-0.6440915,-0.3039344,-0.1581605,-0.33810452,-0.60940826,-0.21301806,-0.8950131,0.21540794,-0.5427538,-0.5182448,-0.7300255,-0.656972,-0.5107236,0.1268226,-0.6171047,-0.77244335,-0.29915524,-0.4512508,-0.30024594,-0.4118984,-0.45104754,-0.19812268,-0.5772669,-0.5093604,-0.3729168,-0.66092145,0.16538784,-0.26814294,-0.3624487
batch1_sample1_transformed,0.92684424,0.33978105,0.49039543,0.8160525,0.46567264,0.77417797,0.6671087,0.861558,-0.32996818,0.95678914,0.42429665,-0.8942544,0.99196136,-0.4351674,-0.39781007,-0.18615036,0.69618267,-0.27699575,-0.102822095,0.6695985,-0.49375653,-0.5584827,0.6941644,-0.60060376,0.6123731,0.3893756,0.20366856,-0.8234944,-0.08698062,0.9296866
batch1_sample1_transformed,-0.45729122,-0.7615383,-0.34324893,-0.16452894,-0.2396007,-0.55458957,-0.78488225,-0.8180088,-0.17611715,-0.34226608,-0.21942283,-0.48957095,-0.56136143,-0.054146618,0.06323563,-0.70340466,-0.8056079,0.17364031,0.16249579,-0.5863318,-0.7450832,-0.17136766,-0.3860658,-0.19363391,-0.024985788,-0.51431,-0.31367445,0.659791,-0.28311893,-0.35538712
batch1_sample1_transformed,-0.36447465,0.115086846,0.0017900668,-0.15856841,-0.38658687,-0.74325395,0.71209323,-0.42317042,0.74848855,-0.7493317,-0.4744563,0.06360552,-0.71576625,-0.54022366,-0.43257374,-0.12134269,0.0041524973,-0.17270644,-0.80642754,-0.123196974,0.695783,-0.3166074,-0.20649901,-0.25646996,-0.35903034,0.12019358,-0.28037,-0.17053017,-0.41764775,-0.5635083
batch1_sample1_transformed,0.19660154,0.57985926,0.42373976,-0.4263426,0.9408784,0.282787,0.59413326,0.6689582,0.68117666,-0.75908816,-0.6225145,0.96538043,-0.596117,0.30313388,-0.049900007,0.61871356,0.52767223,-0.8888735,-0.9425607,-0.11523595,0.9072736,0.10355048,0.7262986,-0.9542387,-0.23704135,-0.2646026,0.7797813,0.76190156,-0.2555393,-0.21575058
batch1_sample1_transformed,0.28396705,0.7835823,0.7730978,0.7680314,0.5273114,0.7269418,0.9771577,0.8591691,0.5571435,0.94490266,-0.45578295,0.028886186,0.840257,-0.37441608,-0.5624926,0.67705,0.14568196,-0.37177983,-0.9273753,0.5571675,0.35661882,-0.42457852,0.35632756,-0.6108101,0.07038698,0.8378598,0.79972315,-0.65576416,0.39299095,0.2720135
batch1_sample1_transformed,0.309747,0.000110894434,-0.6772327,-0.56457794,0.602414,-0.1557646,-0.99880826,0.816763,-0.9837653,-0.8225116,-0.5678047,0.6459747,-0.6606281,-0.7033041,0.8580944,-0.28449103,-0.51073915,0.9980756,0.99973464,0.98833984,-0.817452,0.7139725,0.6951735,0.6822224,-0.788808,-0.86558914,0.9819775,0.27152905,-0.4264538,0.78140247
batch1_sample1_transformed,-0.12563947,-0.8169835,-0.62028223,0.037506536,-0.5394376,-0.39207286,-0.2529116,-0.675855,-0.14062758,-0.723221,-0.18383722,-0.19724661,-0.73088133,-0.46909362,0.45089746,-0.5119408,-0.3960154,-0.70404905,-0.49828085,-0.33527553,-0.22424503,0.18441087,-0.4476103,-0.57783896,0.12682389,-0.5360083,-0.44166276,0.68080986,-0.5526676,-0.37149945
batch1_sample1_transformed,-0.11657509,0.54289865,0.462124,-0.833906,0.7396237,0.45101148,-0.67356735,0.20686387,0.07067793,0.6585985,0.51330346,0.6158376,-0.37941164,0.9633884,-0.58484,0.63119954,0.20225008,0.4045118,0.53350544,-0.87598467,-0.103904955,-0.57980496,-0.28077468,0.3095079,0.21074915,-0.57423806,-0.17932066,0.48645493,0.8224596,-0.5392533
batch1_sample1_transformed,-0.343676,-0.8479625,-0.5596644,-0.18100663,-0.5008425,-0.28883696,-0.5269336,-0.7705952,-0.34203243,-0.65124595,0.060745623,-0.5068291,-0.7090132,-0.46375266,0.4873599,-0.51714575,-0.5387384,-0.48923025,-0.16791555,-0.41376203,-0.49086267,0.13165326,-0.51770914,-0.51609707,0.05637375,-0.67914104,-0.47148564,0.68771803,-0.5055235,-0.40350863
batch1_sample1_transformed,0.9989697,0.99950486,0.99999934,0.33049014,0.8701169,0.99853975,0.9981925,0.99999356,0.815071,0.99984485,0.9626733,0.9823805,0.99851346,0.15173426,-0.5821344,0.99924624,0.99817365,-0.97219765,0.9704056,0.26398966,0.9981295,-0.63569015,0.9361416,-0.6254066,0.98140186,0.4203132,0.9539253,-0.94488835,-0.5536739,0.9994161
batch1_sample1_transformed,-0.6183728,0.54599345,0.69697297,-0.9084155,0.8688007,0.3898486,-0.85180867,0.5443732,0.006769494,0.72452855,0.23294511,0.4908234,-0.31680894,0.98458743,-0.50613654,0.71424454,-0.06887512,0.80620795,0.62546986,-0.7974285,-0.33090538,-0.2002384,-0.3913927,0.19522828,-0.040827367,-0.60898936,-0.079413615,-0.025791014,0.8724866,-0.3495471
batch1_sample1_transformed,-0.87278795,-0.11525904,-0.29218444,0.09605391,-0.37010485,-0.7046133,-0.16343088,-0.6931693,0.608315,-0.2768332,-0.7652107,-0.6761693,-0.3870348,0.27710688,-0.44206598,-0.6098697,-0.57397246,0.20878677,-0.06445368,-0.4214392,0.05535657,-0.6595779,-0.36599743,0.41244248,-0.5347577,0.44936714,-0.76032364,-0.50979424,0.09345281,-0.5967939
batch1_sample1_transformed,0.0283168,-0.1534917,-0.37408882,-0.34912866,-0.029911583,-0.32245284,-0.45419067,-0.5689088,0.052944858,-0.046432305,0.27322787,0.34953144,-0.56454444,0.6798336,0.25974676,-0.12561995,0.15784802,-0.6559943,-0.12323073,-0.5927969,0.13565281,-0.46362823,-0.115202844,-0.3258298,0.34597847,-0.5095082,-0.62614083,0.47710395,0.25653154,-0.5195197
batch1_sample1_transformed,0.99997455,0.7568081,0.5100816,-0.46776238,-0.97676325,0.387451,0.99955815,0.9999726,-0.98984575,-0.3630563,0.9999992,0.01914822,0.9777254,-0.94629174,-0.08911683,0.9998121,0.99999756,-0.608709,0.74572915,0.95069575,0.99540937,0.8574445,-0.9662768,0.37890562,0.97079575,-0.1156326,-0.77499884,-0.9783258,-0.99575317,0.99514556
batch1_sample1_transformed,-0.2214795,-0.82763207,-0.42659184,-0.18021813,-0.56408805,-0.17208703,-0.5561042,-0.7267388,-0.28745434,-0.5739092,0.042137094,-0.36757213,-0.75257283,-0.35707507,0.48188066,-0.511808,-0.53280085,-0.4825109,-0.09827854,-0.56795365,-0.45007482,0.2525954,-0.6113158,-0.37219027,0.18632145,-0.68307775,-0.42403153,0.73972577,-0.46103895,-0.46568096
batch1_sample1_transformed,-0.80942875,-0.9215959,-0.44002283,0.1500614,-0.6663203,-0.70435417,-0.9377064,-0.92771745,-0.6554746,-0.5273461,-0.3861797,-0.872054,-0.66723394,-0.44237477,0.594633,-0.9045124,-0.95821595,0.3146722,0.43706426,-0.5044035,-0.9483362,0.039246213,-0.61662155,-0.2274978,-0.23185816,-0.27494484,-0.7554775,0.47702637,-0.60619885,0.08180477
batch1_sample1_transformed,0.711978,0.30177042,0.47181794,0.26389244,0.27137488,-0.12882638,0.7915274,0.012458907,0.8676622,-0.025697272,-0.5389636,0.4345117,0.16546476,-0.20772432,-0.59984493,0.024592921,0.49966797,-0.92991126,-0.83058393,-0.51591706,0.91264963,-0.40051407,0.5756098,-0.62689495,0.23582667,-0.37560695,-0.21249536,0.40850103,-0.17761405,0.043012206
batch1_sample1_transformed,-0.8072233,-0.46853915,-0.23606072,0.071159735,-0.5347734,-0.61261123,0.116051145,-0.68219024,0.5660767,-0.5363599,-0.7340533,-0.61808234,-0.69181377,-0.32783484,-0.15728256,-0.4958812,-0.57834905,-0.27583605,-0.4165749,-0.3118946,0.20197977,-0.4805087,-0.42667487,-0.16097014,-0.44255474,0.00816788,-0.6873799,-0.027639152,-0.3121461,-0.5496881
batch1_sample1_transformed,0.040504992,0.53037393,0.3165361,0.4395797,0.71047646,0.17870875,0.022182925,0.028654257,0.22428164,0.8735566,-0.32332507,-0.44788247,0.8352649,0.6878997,-0.40530232,-0.48975682,0.043246336,-0.2208542,-0.50923556,-0.17268082,-0.29288077,-0.38229465,0.4462983,-0.5750128,-0.0074505117,0.06282451,-0.27491552,-0.6189196,0.5832334,0.4871751
batch1_sample1_transformed,-0.7825688,-0.035196207,0.4634662,0.030334026,0.48312804,-0.2614383,-0.21017514,-0.66206497,0.7172007,-0.12894875,-0.9156589,0.20772617,-0.56771314,-0.08115748,-0.88579047,-0.34788546,-0.92441523,0.3715903,-0.20052135,-0.6382036,-0.1263429,-0.26411873,0.2772593,0.14006221,-0.77484345,-0.23429464,0.20475326,0.76200545,0.2168116,-0.01024485
batch1_sample1_transformed,0.93489105,0.6965746,0.526416,0.5711089,0.776411,0.82907176,0.7919063,0.9250895,0.06935927,0.94319445,0.5718413,-0.6659942,0.9955642,0.57301205,-0.6589923,0.36358798,0.9070075,-0.20844027,-0.41228145,0.25730434,0.11137517,0.027632603,0.5236826,0.08627074,0.67159283,0.62980354,0.3106018,-0.9622983,0.63912296,0.7593184
batch1_sample1_transformed,0.30504853,0.17635047,-0.16052216,0.17712885,-0.21113686,0.03787541,0.83545667,0.21569693,0.16995245,-0.041504752,0.08222621,0.28139946,0.3012672,-0.22152568,0.18009025,0.086887464,0.6340676,-0.8239358,-0.55701995,0.052903224,0.20141684,-0.42140314,0.007852402,-0.38665468,0.40728518,0.4808917,0.065865874,-0.7336602,0.13493536,-0.0783873
batch1_sample1_transformed,-0.1931548,-0.784923,-0.41038987,-0.31413952,0.029193025,-0.5369533,-0.64471143,-0.7405485,-0.054471135,-0.78119415,-0.21701397,0.12788424,-0.738025,-0.21728994,-0.0775028,-0.510462,-0.73508745,-0.04015769,-0.32174027,-0.5587348,-0.5420443,0.2444356,-0.30562663,-0.39476022,-0.057376955,-0.5889159,0.08057837,0.81004083,-0.44293186,-0.41114247
batch1_sample1_transformed,-0.73745525,-0.6336028,-0.56714946,0.44058177,-0.6001854,-0.48415944,-0.33621466,-0.7577683,0.18063423,-0.33261922,-0.7518298,-0.6693135,-0.5410516,-0.3494387,-0.081859134,-0.76481646,-0.69763005,-0.14945196,0.075389035,-0.20138232,-0.3303826,-0.26840058,-0.42785594,0.05095993,-0.43272102,-0.1648531,-0.6029399,0.22838794,-0.27762488,-0.36276892
batch1_sample1_transformed,-0.8775714,-0.021523882,0.75450224,-0.7593528,0.6246804,0.03586659,-0.85611695,0.04263131,0.1396142,0.7808025,-0.34740728,-0.23380123,-0.50127286,0.9397779,-0.4497916,0.36772463,-0.75127584,0.8495515,0.6633437,-0.57040125,-0.6158683,-0.036488872,-0.5523838,-0.0013525551,-0.2710208,-0.7666228,-0.30466616,-0.08514852,0.7431196,-0.1725875
batch1_sample1_transformed,0.9499832,0.07339813,0.5121146,0.646914,0.6125734,-0.17879833,0.061118957,0.6778731,-0.45843858,0.55792904,0.68754566,-0.9274827,0.98424697,-0.82704425,0.099699564,-0.59790164,0.8054808,-0.47889993,0.34122452,0.8023904,0.056065623,-0.6199137,0.8524305,-0.9375163,0.43359783,-0.5227901,-0.21040922,-0.78154236,-0.8689486,0.97345495
batch1_sample1_transformed,0.99898344,0.23290849,0.48028907,0.59883446,0.7783307,0.10922618,-0.19576792,0.9921486,-0.59427714,0.72243977,0.8314253,-0.8153627,0.9993748,-0.55834895,-0.11099812,-0.035638206,0.98239875,-0.4038019,0.9535562,0.83111656,0.30527812,-0.8709472,0.9432308,-0.5206208,0.926878,0.36363372,0.6422662,-0.91354865,-0.862079,0.9869732
batch1_sample1_transformed,0.87175256,0.7029374,0.771871,-0.7511426,0.41663268,0.8677344,0.5215623,0.75761104,0.2636151,-0.6430035,0.517158,0.9972901,-0.44045785,-0.14804552,-0.17516492,0.8573535,0.74915576,-0.69307125,0.289999,-0.06985575,0.68117416,0.7320905,0.85416806,0.31660202,0.53154576,-0.3775705,0.9559758,0.90450054,0.041275386,0.46659794
batch1_sample1_transformed,-0.6194182,-0.86827534,-0.6128542,0.17043296,-0.5746993,-0.38990238,-0.7205309,-0.8509374,-0.4837656,-0.5316748,-0.24231838,-0.7743902,-0.5550943,-0.47763142,0.5034891,-0.8107235,-0.7590757,-0.3601075,0.07467314,-0.39663604,-0.77745706,-0.010268244,-0.50822574,-0.45855242,-0.14203177,-0.48458764,-0.67401105,0.52791685,-0.5407549,-0.10636415
batch1_sample1_transformed,-0.77462184,-0.81983805,-0.4577767,-0.1993735,-0.28750926,-0.52307093,-0.67046326,-0.9215544,-0.30220214,-0.5159258,-0.10934073,-0.79732645,-0.5802167,-0.45917198,0.37459776,-0.71378225,-0.8025206,-0.29646826,-0.11958432,-0.38262933,-0.736096,-0.3201646,-0.23877941,-0.66242564,-0.32106543,-0.6501406,-0.693459,0.4829903,-0.39191636,-0.17441893
batch1_sample1_transformed,0.09232787,0.75434256,0.5906093,-0.8982022,0.80030453,0.98229134,-0.5361799,0.87592983,-0.86396813,0.49607396,0.29470077,0.9883245,-0.47077385,-0.0483361,-0.35707715,0.9445047,-0.32202634,0.9460612,0.8701169,0.45851758,-0.7779417,0.9319726,0.7005242,0.665828,-0.659574,-0.72357994,0.99486035,0.9605587,0.8505885,0.7630961
